bookID,average_rating,isbn,authors,title
22197,3.65,1932450750,Lynnette Khalfani,Zero Debt: The Ultimate Guide to Financial Freedom
22198,4.1,767906284,Nick Cook,The Hunt for Zero Point: Inside the Classified World of Antigravity Technology
22199,3.59,1416534423,Jeff Long,Year Zero
22200,4.01,441013678,William Gibson,Count Zero 
22201,4.24,345490096,Karen Traviss,Triple Zero  
22202,4.08,552153575,Andy McNab,Bravo Two Zero
22205,4.03,142501557,Sarah Dessen,This Lullaby
22207,3.98,60875070,Heather O'Neill,Lullabies for Little Criminals
22208,4.02,531071669,Minfong Ho,Hush! A Thai Lullaby
22209,4.13,752817000,Robert Crais,Lullaby Town 
22219,3.65,1586633716,SparkNotes,The Iliad 
22221,3.85,471377589,Homer,The Iliad
22224,3.67,439266440,Barry Denenberg,Elisabeth: The Princess Bride  Austria - Hungary  1853
22225,3.89,373192827,Diana Palmer,The Princess Bride 
22226,3.72,037312418X,Jane Porter,The Sultan's Bought Bride  
22227,3.95,373246471,Susan Mallery,The Sheik & the Princess Bride 
22229,3.8,60561181,Christina Dodd,The Prince Kidnaps a Bride 
22230,3.76,440416779,Jerry Spinelli,Stargirl 
22232,3.76,439488400,Jerry Spinelli,Stargirl 
22233,3.82,375813756,Jerry Spinelli,Love  Stargirl 
22235,4.86,158337292X,Mary B. Collins,Stargirl LitPlans on CD
22237,3.72,786815930,Gordon Korman,Son of the Mob 
22238,3.64,786809191,Gordon Korman,Hollywood Hustle 
22239,4.05,767906896,Albert Demeo,For the Sins of My Father: A Mafia Killer  His Son  and the Legacy of a Mob Life
22242,3.67,848974615X,Lewis Perdue,El ojo de fuego
22249,2.8,8804509651,Catherine Millet,La vita sessuale di Catherine M.
22265,3.64,1933771135,Rob Thomas,Neptune Noir: Unauthorized Investigations into Veronica Mars
22268,3.27,1593761228,Nicholas Christopher,The Soloist
22277,4.1,9833346685,Arthur Golden,Kenang-Kenangan Seorang Geisha 
22278,4.1,701169699,Arthur Golden,Memoirs of a Geisha
22283,3.92,009928264X,Chuck Palahniuk,Survivor
22284,3.61,1400032814,Chuck Palahniuk,Diary
22285,3.82,385517874,Chuck Palahniuk,Rant
22286,3.42,976631156,Monica Drake,Clown Girl
22287,3.69,99422689,Chuck Palahniuk,Choke
22288,3.59,1400032822,Chuck Palahniuk,Haunted
22289,3.51,1400047838,Chuck Palahniuk,Fugitives and Refugees: A Walk in Portland  Oregon
22290,4,99285444,Chuck Palahniuk,Invisible Monsters
22292,3.59,739302868,Chuck Palahniuk,Haunted
22293,3.57,224063022,Chuck Palahniuk,Nonfiction
22295,3.69,3442541662,Chuck Palahniuk,Der Simulant
22296,3.59,224064452,Chuck Palahniuk,Haunted
22297,3.92,2070756270,Chuck Palahniuk,Survivant
22298,3.59,9879397509,Chuck Palahniuk,Fantasmas
22301,3.59,843972005X,Chuck Palahniuk,Fantasmas
22302,3.57,8439711867,Chuck Palahniuk,Error humano
22304,3.83,743231511,Douglas Coupland,Life After God
22306,3.83,1550548182,Douglas Coupland,City of Glass: Douglas Coupland's Vancouver
22307,4.34,1553651529,Douglas Coupland,Terry: Terry Fox and His Marathon of Hope
22311,3.69,7117531,Douglas Coupland,All Families Are Psychotic
22312,3.5,743231538,Douglas Coupland,Shampoo Planet
22313,3.48,3499232642,Douglas Coupland,Miss Wyoming
22316,3.48,2259834,Douglas Coupland,Miss Wyoming
22317,3.48,7179820,Douglas Coupland,Miss Wyoming
22320,3.87,425198685,William Gibson,Pattern Recognition 
22321,3.9,425190447,William Gibson,All Tomorrow's Parties 
22322,3.68,399154302,William Gibson,Spook Country 
22323,4.06,60539828,William Gibson,Burning Chrome 
22325,3.79,425190455,William Gibson,Idoru 
22326,3.84,140157727,William Gibson,Virtual Light 
22328,3.89,441569595,William Gibson,Neuromancer 
22331,3.75,189239118X,Eileen Gunn,Stable Strategies and Others
22332,3.79,485006073,Dani Cavallaro,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson
22337,4.26,60732989,Neil Gaiman,The Neil Gaiman Audio Collection
22338,4.03,60587032,Neil Gaiman,The Day I Swapped My Dad for Two Goldfish
22339,4.22,1563893339,Neil Gaiman,Death: The Time of Your Life
22341,4.07,380810956,Neil Gaiman,The Wolves in the Walls
22344,3.84,1569719365,Neil Gaiman,Creatures of the Night
22345,4.05,785110674,Grant Morrison,New X-Men  Volume 4: Riot at Xavier's
22347,3.95,1563892677,Grant Morrison,The Invisibles  Volume 1: Say You Want a Revolution
22348,3.44,1563891891,Grant Morrison,The Mystery Play
22350,3.4,1401209335,Grant Morrison,Kid Eternity
22351,4.06,785108114,Grant Morrison,New X-Men  Volume 1: E Is for Extinction
22354,3.79,1401209254,Grant Morrison,Seven Soldiers of Victory  Volume 1
22355,4.09,1563890348,Grant Morrison,Doom Patrol  Vol. 1: Crawling from the Wreckage
22356,3.75,1401200133,Grant Morrison,The Filth
22357,4.22,1563897024,Grant Morrison,The Invisibles  Vol. 2: Apocalipstick
22360,4.26,1401212026,Grant Morrison,Doom Patrol  Vol. 5: Magic Bus
22362,3.97,156389369X,Grant Morrison,JLA  Vol. 1: New World Order
22363,3.79,1563890283,Grant Morrison,Batman: Gothic
22364,3.96,1563896311,Grant Morrison,JLA: Earth 2
22365,4.22,785123261,Grant Morrison,New X-Men: Omnibus
22366,3.52,312339925,Robert  Mayer,Superfolks
22373,3.56,156389453X,Grant Morrison,Kill Your Boyfriend
22374,4.1,1401204252,Grant Morrison,Batman: Arkham Asylum - A Serious House on Serious Earth
22375,3.85,1904159087,Grant Morrison,New X-Men: New Worlds 
22380,3.96,987224975X,Grant Morrison,JLA: Tierra 2
22381,3.91,1417658584,Grant Morrison,JLA  Vol. 4: Strength in Numbers
22390,4.16,1401209998,Grant Morrison,Doom Patrol  Vol. 4: Musclebound
22392,3.77,785113452,Grant Morrison,New X-Men  Volume 7: Here Comes Tomorrow
22394,4.19,1401200192,Grant Morrison,The Invisibles  Vol. 7: The Invisible Kingdom
22398,4.22,1563897288,Grant Morrison,The Invisibles  Vol. 3: Entropy in the U.K.
22399,3.84,689869037,Pete Hautman,Invisible
22401,4.17,1563894440,Grant Morrison,The Invisibles  Vol. 4: Bloody Hell in America
22406,4.24,1563896001,Grant Morrison,The Invisibles  Vol. 6: Kissing Mister Quimper
22408,3.68,1931882207,Ivan T. Sanderson,Invisible Residents: The Reality of Underwater UFOs
22409,4.19,1563894890,Grant Morrison,The Invisibles  Vol. 5: Counting to None
22414,3.75,262681358,Russell Roberts,The Invisible Heart: An Economic Romance
22416,4.22,1563894459,Warren Ellis,Transmetropolitan  Vol. 1: Back on the Street
22417,4.34,1563894815,Warren Ellis,Transmetropolitan  Vol. 2: Lust for Life
22418,4.4,1563895684,Warren Ellis,Transmetropolitan  Vol. 3: Year of the Bastard
22420,4.41,1563897229,Warren Ellis,Transmetropolitan  Vol. 5: Lonely City
22421,4.39,1563896273,Warren Ellis,Transmetropolitan  Vol. 4: The New Scum
22423,4.47,1563899531,Warren Ellis,Transmetropolitan  Vol. 8: Dirge
22424,4.51,1401202179,Warren Ellis,Transmetropolitan  Vol. 10: One More Time
22425,4.43,1563899884,Warren Ellis,Transmetropolitan  Vol. 9: The Cure
22426,4.32,1563898942,Warren Ellis,Transmetropolitan  Vol. 7: Spider's Thrash
22431,3.76,1400076854,Dave Eggers,Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category
22434,4.12,141011114,Brian Greene,The Fabric of the Cosmos: Space  Time and the Texture of Reality
22435,4.12,965900584,Brian Greene,The Fabric of the Cosmos: Space  Time  and the Texture of Reality
22436,4.33,691120277,Albert Einstein,The Meaning of Relativity 
22438,4.12,736697500,Brian Greene,The Fabric of the Cosmos: Space  Time and the Texture of Reality
22443,3.84,1932857192,Preston Peet,Underground! The Disinformation Guide to Ancient Civilizations  Astonishing Archaeology and Hidden History
22445,3.64,1932857001,Preston Peet,Under the Influence: The Disinformation Guide to Drugs
22448,3.87,966410076,Russ Kick,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths
22459,3.99,393978672,Charles Darwin,The Origin of Species
22460,3.71,60843373,Albert Jack,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day
22461,3.99,451529065,Charles Darwin,The Origin of Species
22463,3.99,785819118,Charles Darwin,The Origin of Species
22470,3.9,679731180,Elaine Pagels,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics
22472,3.83,486434141,Jean,Discourse on the Origin of Inequality
22473,4.01,385423756,Donald Kagan,On the Origins of War and the Preservation of Peace
22474,4.27,805242252,Hannah Arendt,The Origins of Totalitarianism
22478,4.24,618057072,Julian Jaynes,The Origin of Consciousness in the Breakdown of the Bicameral Mind
22482,4,744002532,Casey Loe,Final Fantasy Origins - Official Strategy Guide
22483,3.98,807050733,Barrington Moore Jr.,Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World
22485,4,61196673,Carl Zimmer,Smithsonian Intimate Guide to Human Origins
22486,3.93,521855268,Daron Acemoğlu,Economic Origins of Dictatorship and Democracy
22489,4.56,933121296,Yosef A.A. Ben,"African Origins of the Major ""Western Religions"""
22493,4.04,29221307,Aldon D. Morris,The Origins of the Civil Rights Movements: Black Communities Organizing for Change
22495,3.84,842383670,F.F. Bruce,The Origin of the Bible
22499,3.45,039332706X,Don  Lee,Country of Origin
22508,3.65,60957603,Colin McGinn,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy
22514,3.63,812696069,Michael Baur,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk
22515,3.79,664229832,Steve Turner,The Gospel According to the Beatles
22528,4.02,965686825,Harold Bloom,Shakespeare: The Invention of the Human
22538,3.71,1596911042,Douglas Coupland,JPod
22539,3.72,188845170X,Joe Meno,Hairstyles of the Damned
22541,4.19,385488378,Neil deGrasse Tyson,Just Visiting This Planet
22542,4.02,385488351,Neil deGrasse Tyson,Merlin's Tour of the Universe
22543,4.11,393062244,Neil deGrasse Tyson,Death by Black Hole: And Other Cosmic Quandaries
22547,4.23,967575605,Joseph Vargo,Tales from the Dark Tower
22549,4.28,340827211,Stephen King,The Dark Tower 
22550,3.96,670032549,Stephen King,The Gunslinger 
22553,3.86,1413900208,Yu Aida,Gunslinger Girl  Vol. 1
22554,4.11,822309327,Ed Dorn,Gunslinger
22557,3.79,765341131,Thomas Harlan,Wasteland of Flint
22559,3.56,1932664599,Antony Johnston,Cities in Dust 
22562,3.65,71433716,Jennifer Hendricks,Slim to None: A Journey Through the Wasteland of Anorexia Treatment
22575,4.41,842358935,Watchman Nee,Sit  Walk  Stand
22576,3.75,141650768X,Robert Ferrigno,Prayers for the Assassin 
22580,3.28,765316927,Philip K. Dick,Voices From the Street
22582,3.17,1400030080,Philip K. Dick,Lies  Inc.
22583,4.19,806523794,Philip K. Dick,The Minority Report: 18 Classic Stories
22584,3.93,1857983416,Philip K. Dick,Flow My Tears  the Policeman Said
22586,3.46,1400030064,Philip K. Dick,The Crack in Space
22587,4.09,786716231,Lawrence Sutin,Divine Invasions: A Life of Philip K. Dick
22589,3.93,8445074466,Philip K. Dick,VALIS
22590,4.1,8498000831,Philip K. Dick,Ubik
22591,4.22,345253590,Philip K. Dick,The Best of Philip K. Dick
22595,3.51,1400030129,Philip K. Dick,Vulcan's Hammer
22596,3.71,1857989120,Philip K. Dick,Three Early Novels
22597,3.94,2070426068,Philip K. Dick,Minority Report et autres récits
22602,4.21,1933110457,Ali Vali,Carly's Sound
22611,4.13,3453217276,Philip K. Dick,Die Valis Trilogie
22613,3.98,472065211,Jean Baudrillard,Simulacra and Simulation
22614,3.9,8433925059,Jean Baudrillard,América
22616,4,1844670538,Jean Baudrillard,The System of Objects
22618,3.86,1845203348,Jean Baudrillard,The Intelligence of Evil or the Lucidity Pact
22620,3.31,1840460873,Chris Horrocks,Introducing Baudrillard
22623,3.84,806509023,Jean,Existentialism and Human Emotions
22624,3.92,014118549X,Jean,Nausea
22626,3.93,553251619,T.Z. Lavine,From Socrates to Sartre: The Philosophic Quest
22630,3.68,684873206,Hunter S. Thompson,Hey Rube: Blood Sport  the Bush Doctrine  and the Downward Spiral of Dumbness: Modern History from the ESPN.com Sports Desk
22632,4.07,872205541,Plato,The Trial and Death of Socrates 
22633,3.37,743255909,Jane Robins,The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy
22649,3.71,767907817,Jane Green,Bookends
22655,3.71,140276521,Jane Green,Bookends
22656,3.64,140276904,Jane Green,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon
22659,4.09,929099036,Dave Pelzer,The Lost Boy
22669,3.7,613997638,Elizabeth Berg,Open House
22675,3.98,751517496,Ellis Peters,A Morbid Taste for Bones 
22677,3.67,1886230358,Albert Ellis,Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions
22680,3.91,679764410,Joseph J. Ellis,American Sphinx: The Character of Thomas Jefferson
22681,3.8,425183769,David Ellis,Line Of Vision
22686,3.7,452287146,Jane Green,The Other Woman
22687,3.78,380781360,Shannon Drake,No Other Woman 
22689,4.01,801493307,Luce Irigaray,Speculum of the Other Woman
22690,4.11,373713444,Brenda Novak,The Other Woman 
22691,3.64,1562802348,Ann  O'Leary,The Other Woman
22697,3.5,380792044,Deborah Woodworth,Sins of a Shaker Summer 
22715,4.36,1591162025,Rumiko Takahashi,InuYasha Ani-Manga  Vol. 1 
22716,3.69,718144465,Marian Keyes,Sushi for Beginners
22718,3.8,3453189345,Marian Keyes,Pusteblume
22724,3.78,8497936736,Marian Keyes,¿Quién te lo ha contado?
22725,3.69,271443813X,Marian Keyes,Une vie de rêve
22726,3.8,1400002214,Marian Keyes,Por los pelos
22727,3.51,141007478,Marian Keyes,Under the Duvet
22729,3.95,140271791,Marian Keyes,Rachel's Holiday 
22733,3.95,8497599179,Marian Keyes,Rachel se va de viaje 
22736,3.39,3548603254,Joseph O'Connor,Yeats ist tot!
22739,3.8,2266130609,Marian Keyes,Le Club de la dernière chance
22741,3.95,2266108271,Marian Keyes,Les vacances de Rachel 
22742,3.78,8401315824,Marian Keyes,¿Quién te lo ha contado?
22743,3.95,840132954X,Marian Keyes,Rachel se va de viaje 
22745,3.75,3453868579,Marian Keyes,Auszeit für Engel Walsh Family  #3)
22747,3.78,8528609162,Marian Keyes,Melancia
22748,3.78,9176435245,Marian Keyes,Vattenmelonen
22750,3.75,3453877616,Marian Keyes,Auszeit für Engel 
22751,3.95,8528610055,Marian Keyes,Férias! 
22763,3.7,99461269,Elizabeth Berg,Open House
22774,3.66,373250479,Wendy Markham,Slightly Settled 
22784,4.26,4091252087,Rumiko Takahashi,犬夜叉 8
22786,4.27,4091252079,Rumiko Takahashi,犬夜叉 7
22787,4.28,4091256457,Rumiko Takahashi,犬夜叉 25
22789,4.27,4091256449,Rumiko Takahashi,犬夜叉 24
22799,4.29,4091256481,Rumiko Takahashi,犬夜叉 28
22801,4.29,4091252044,Rumiko Takahashi,犬夜叉 4
22802,4.26,4091256422,Rumiko Takahashi,犬夜叉 22
22803,4.29,4091256465,Rumiko Takahashi,犬夜叉 26
22804,4.25,4091255825,Rumiko Takahashi,犬夜叉 12
22805,4.26,4091255876,Rumiko Takahashi,犬夜叉 17
22807,4.3,4091255841,Rumiko Takahashi,犬夜叉 14
22816,4.28,4091252109,Rumiko Takahashi,犬夜叉 10
22817,4.27,409125201X,Rumiko Takahashi,犬夜叉 1
22819,4.28,409125649X,Rumiko Takahashi,犬夜叉 29
22820,4.28,4091256473,Rumiko Takahashi,犬夜叉  27
22821,4,1569311935,Rumiko Takahashi,The Return of Lum  Volume 3: Sweet Revenge 
22822,4.04,1569312109,Rumiko Takahashi,The Return of Lum  Volume 5: Feudal Furor 
22825,4.48,8484497321,Rumiko Takahashi,Lamu: Urusei Yatsura  7
22826,4.24,8484497283,Rumiko Takahashi,Lamu: Urusei Yatsura  3
22827,4.25,8484497313,Rumiko Takahashi,Lamu: Urusei Yatsura  6
22828,4.29,8484497305,Rumiko Takahashi,Lamu: Urusei Yatsura  5
22829,4.38,8484497291,Rumiko Takahashi,Lamu: Urusei Yatsura  4
22831,4.12,1569310351,Rumiko Takahashi,The Return of Lum  Volume 1: Urusei Yatsura 
22832,3.99,156931019X,Rumiko Takahashi,Lum: Urusei Yatsura. Perfect Collection 
22834,4.09,409126512X,Rumiko Takahashi,らんま½ 12
22835,4.12,1591162866,Rumiko Takahashi,Ranma 1/2  Vol. 12 
22845,4.14,8484491625,Rumiko Takahashi,Ranma 1/2  #25
22861,3.55,1413901433,Ai Morinaga,Your and My Secret  Vol. 1
22867,4.02,345459849,Stephen R. Donaldson,A Man Rides Through 
22868,3.97,6163831,Stephen R. Donaldson,The One Tree 
22871,4.15,553071793,Stephen R. Donaldson,The Gap Into Madness: Chaos and Order 
22872,4.15,000647022X,Stephen R. Donaldson,The Gap Into Madness: Chaos and Order 
22874,3.99,553297600,Stephen R. Donaldson,The Gap Into Vision: Forbidden Knowledge 
22875,3.97,345418476,Stephen R. Donaldson,The One Tree 
22876,3.9,553580140,Stephen R. Donaldson,Reave the Just and Other Tales
22877,4.08,553562606,Stephen R. Donaldson,The Gap Into Power: A Dark and Hungry God Arises 
22883,3.84,1421513684,Yasuhiro Kano,Pretty Face  Vol. 1
22885,3.5,1889963852,Molly C. Lee,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures
22888,3.89,373255594,Candace Schuler,Just Another Pretty Face 
22889,3.63,316058785,Alice Hoffman,Skylight Confessions
22892,3.82,316154091,Alice Hoffman,The Foretelling
22893,3.87,316010197,Alice Hoffman,Incantation
22896,3.79,425190374,Alice Hoffman,Practical Magic
22898,3.83,345455916,Alice Hoffman,The Probable Future
22904,4.35,805210555,Franz Kafka,The Complete Stories
22911,3.75,805210644,Franz Kafka,Amerika
22912,4.35,679423036,Franz Kafka,Collected Stories
22913,4.18,816615152,Gilles Deleuze,Kafka: Toward a Minor Literature
22914,4.46,393058484,Jacob Grimm,The Annotated Brothers Grimm
22915,4.31,517229250,Jacob Grimm,The Complete Brothers Grimm Fairy Tales
22916,4.31,553382160,Jacob Grimm,The Complete Fairy Tales of The Brothers Grimm
22931,3.62,515130990,Emma Holly,Beyond Innocence 
22932,3.83,1401211321,Kaoru Mori,Emma  Vol. 01
22934,4.11,1401211348,Kaoru Mori,Emma  Vol. 03
22938,4.31,739413007,Glen Cook,The Black Company: Glittering Stone II 
22944,3.36,812551249,Jo Clayton,Drum Into Silence 
22945,3.73,886776171,Jo Clayton,Dance Down the Stars 
22947,3.68,812551230,Jo Clayton,Drum Calls 
22948,3.87,886776503,Jo Clayton,Fire in the Sky 
22950,3.97,886771382,Jo Clayton,Quester's Endgame
22951,3.98,886774675,Jo Clayton,Shadowkill 
22966,4.22,1400040353,Lidia Matticchio Bastianich,Lidia's Family Table
22967,4.21,1400040361,Lidia Matticchio Bastianich,Lidia's Italy
22969,4.1,767914228,Lidia Matticchio Bastianich,La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast
22991,3.83,1559360801,Federico García Lorca,Blood Wedding and Yerma
22992,4.31,811216225,Federico García Lorca,The Selected Poems
